URL,Date
https://www.uselessthingstobuy.com/product/mini-pool-table-for-desk/,"Fri, 04 Oct 2019 08:18:37 +0000"
https://www.uselessthingstobuy.com/product/mini-desk-vacuum-cleaner-usb/,"Fri, 04 Oct 2019 17:16:56 +0000"
https://www.uselessthingstobuy.com/product/hand-underwear-gloves-archie-mcphee-worlds-smallest-underpants/,"Sun, 27 Oct 2019 12:59:31 +0000"
https://www.uselessthingstobuy.com/product/roto-wipe-toilet-prank-pack-roto-wipe-wrap-your-real-gift-in-a-prank-funny-gag-joke-gift-box/,"Sun, 27 Oct 2019 14:22:25 +0000"
https://www.uselessthingstobuy.com/product/iphone-11-commando-case-arnold-iron-schwarzenegger-smartphone-cases/,"Sun, 27 Oct 2019 14:42:36 +0000"
https://www.uselessthingstobuy.com/product/grow-a-boyfriend-full-size/,"Sun, 27 Oct 2019 15:13:22 +0000"
https://www.uselessthingstobuy.com/product/grow-a-girlfriend-full-size/,"Sun, 27 Oct 2019 15:21:37 +0000"
https://www.uselessthingstobuy.com/product/thanos-glove-for-sale-avengers/,"Sun, 27 Oct 2019 15:54:40 +0000"
https://www.uselessthingstobuy.com/product/rick-and-morty-plumbus-commercial-salt-and-pepper-shaker/,"Tue, 29 Oct 2019 11:21:12 +0000"
https://www.uselessthingstobuy.com/product/dinosaur-neon-light-display-neon-bar-lamp/,"Tue, 29 Oct 2019 21:57:03 +0000"
https://www.uselessthingstobuy.com/product/totally-useless-information-a-book-filled-with-stupid-facts-to-know/,"Tue, 29 Oct 2019 22:25:28 +0000"
https://www.uselessthingstobuy.com/product/remote-control-poop-car/,"Thu, 31 Oct 2019 22:00:37 +0000"
https://www.uselessthingstobuy.com/product/mini-plasma-ball-light-science-meets-art/,"Thu, 31 Oct 2019 23:49:39 +0000"
https://www.uselessthingstobuy.com/product/nicolas-cage-christmas-stocking-nicolas-cage-sequin-galore/,"Sat, 02 Nov 2019 21:31:08 +0000"
https://www.uselessthingstobuy.com/product/chicken-harness-suitable-for-chicken-duck-or-goose/,"Sat, 02 Nov 2019 23:34:08 +0000"
https://www.uselessthingstobuy.com/product/real-human-bones-for-sale/,"Mon, 04 Nov 2019 20:50:15 +0000"
https://www.uselessthingstobuy.com/product/nicolas-cage-banana-flip-flops-flip-flop-with-actor-nicolas-cage-pattern/,"Thu, 07 Nov 2019 15:32:33 +0000"
https://www.uselessthingstobuy.com/product/blood-pillow/,"Mon, 18 Nov 2019 16:55:36 +0000"
https://www.uselessthingstobuy.com/product/uranium-ore-for-sale/,"Tue, 19 Nov 2019 22:43:07 +0000"
https://www.uselessthingstobuy.com/product/gian-gummy-snake/,"Sat, 23 Nov 2019 17:29:29 +0000"
https://www.uselessthingstobuy.com/product/dog-wig-fashionable-blonde-wig-for-dogs/,"Mon, 25 Nov 2019 23:43:03 +0000"
https://www.uselessthingstobuy.com/product/the-best-foot-massagers-in-walmart/,"Tue, 26 Nov 2019 19:22:27 +0000"
https://www.uselessthingstobuy.com/product/most-expensive-baseball-card-mickey-mantle/,"Wed, 27 Nov 2019 22:46:31 +0000"
https://www.uselessthingstobuy.com/product/edible-anus-chocolate-mold/,"Wed, 27 Nov 2019 23:54:57 +0000"
https://www.uselessthingstobuy.com/product/bubblegum-stuff-cat-selfie/,"Wed, 04 Dec 2019 18:29:36 +0000"
https://www.uselessthingstobuy.com/product/the-original-charlie-brown-christmas-tree/,"Thu, 05 Dec 2019 09:34:00 +0000"
https://www.uselessthingstobuy.com/product/booze-balls-booze-filled-ornaments/,"Thu, 05 Dec 2019 10:19:02 +0000"
https://www.uselessthingstobuy.com/product/muse-meditation-headset/,"Fri, 06 Dec 2019 00:36:25 +0000"
https://www.uselessthingstobuy.com/product/cheese-of-the-month-international-good-cheese/,"Fri, 06 Dec 2019 03:24:18 +0000"
https://www.uselessthingstobuy.com/product/hanukkah-sweater-cute-holiday-sweater-for-women/,"Fri, 06 Dec 2019 03:45:37 +0000"
https://www.uselessthingstobuy.com/product/googly-eye-glasses/,"Fri, 06 Dec 2019 03:54:32 +0000"
https://www.uselessthingstobuy.com/product/harry-potter-wand-led-light/,"Fri, 06 Dec 2019 04:08:33 +0000"
https://www.uselessthingstobuy.com/product/confetti-high-five/,"Fri, 06 Dec 2019 05:27:50 +0000"
https://www.uselessthingstobuy.com/product/essential-oils-diffuser-dumpling-diffuser-by-smoko/,"Fri, 06 Dec 2019 05:42:19 +0000"
https://www.uselessthingstobuy.com/product/mini-pacman-arcade-game/,"Fri, 06 Dec 2019 05:57:42 +0000"
https://www.uselessthingstobuy.com/product/piano-mat-for-the-toilet/,"Fri, 06 Dec 2019 06:17:37 +0000"
https://www.uselessthingstobuy.com/product/snoopy-christmas-lights/,"Fri, 06 Dec 2019 06:28:24 +0000"
https://www.uselessthingstobuy.com/product/connected-friendship-lamps-set-of-2/,"Fri, 06 Dec 2019 06:53:43 +0000"
